date,hour,location,gross_sales,net_sales,items,transactions,customers
2017-01-08,15,The Dram Shop,143.75,143.75,24,14,6
2017-01-08,16,The Dram Shop,102,102,14,11,5
2017-01-08,17,The Dram Shop,223.75,223.75,30,19,10
2017-01-08,18,The Dram Shop,274.5,274.5,49,20,13
2017-01-08,19,The Dram Shop,126.25,126.25,22,10,8
2017-01-09,13,The Dram Shop,50.25,45.75,6,2,2
2017-01-09,14,The Dram Shop,26.75,26.75,2,1,1
2017-01-09,15,The Dram Shop,32.5,29.5,5,3,2
2017-01-09,16,The Dram Shop,57,49.5,8,5,1
2017-01-09,17,The Dram Shop,144,112.5,27,20,5
2017-01-09,18,The Dram Shop,115,78.5,21,14,6
2017-01-09,19,The Dram Shop,180.5,130,34,17,12
2017-01-09,20,The Dram Shop,106.5,83.5,23,14,4
2017-01-09,21,The Dram Shop,113.75,90.25,28,13,8
2017-01-10,12,The Dram Shop,5,5,1,1,0
2017-01-10,14,The Dram Shop,13.5,9,2,2,2
2017-01-10,15,The Dram Shop,67,67,14,11,4
2017-01-10,16,The Dram Shop,99,99,16,11,4
2017-01-10,17,The Dram Shop,157.75,152.75,32,22,8
2017-01-10,18,The Dram Shop,168,168,29,16,11
2017-01-10,19,The Dram Shop,209.5,205.75,60,28,12
2017-01-10,20,The Dram Shop,181.25,181.25,32,20,9
2017-01-10,21,The Dram Shop,100.75,100.75,19,8,6
2017-01-10,22,The Dram Shop,33.5,33.5,4,1,1
2017-01-11,12,The Dram Shop,6,6,1,1,0
2017-01-11,14,The Dram Shop,18,18,4,3,1
2017-01-11,15,The Dram Shop,36.5,36.5,8,6,3
2017-01-11,16,The Dram Shop,76,76,15,10,6
2017-01-11,17,The Dram Shop,219.25,219.25,42,20,12
2017-01-11,18,The Dram Shop,103.75,103.75,18,11,4
2017-01-11,19,The Dram Shop,280,280,52,18,14
2017-01-11,20,The Dram Shop,142.25,142.25,25,13,5
2017-01-11,21,The Dram Shop,96.5,96.5,20,7,6
2017-01-12,13,The Dram Shop,3,3,1,1,0
2017-01-12,14,The Dram Shop,56.5,47.5,5,5,3
2017-01-12,15,The Dram Shop,78,78,10,7,4
2017-01-12,16,The Dram Shop,117.25,117.25,19,11,8
2017-01-12,17,The Dram Shop,157.5,157.5,33,19,6
2017-01-12,18,The Dram Shop,352.25,352.25,64,27,14
2017-01-12,19,The Dram Shop,187.5,187.5,39,18,15
2017-01-12,20,The Dram Shop,242,242,38,18,12
2017-01-12,21,The Dram Shop,262.5,262.5,51,24,19
2017-01-12,22,The Dram Shop,166,166,34,11,10
2017-01-13,12,The Dram Shop,38,38,8,5,2
2017-01-13,13,The Dram Shop,47.25,47.25,6,3,2
2017-01-13,14,The Dram Shop,137.75,137.75,19,9,6
2017-01-13,15,The Dram Shop,74.25,74.25,13,9,2
2017-01-13,16,The Dram Shop,230.25,230.25,35,19,10
2017-01-13,17,The Dram Shop,376,349.75,69,35,19
2017-01-13,18,The Dram Shop,466.5,466.5,79,33,21
2017-01-13,19,The Dram Shop,433.75,418.75,70,35,18
2017-01-13,20,The Dram Shop,322,322,53,23,11
2017-01-13,21,The Dram Shop,362,357.5,69,22,15
2017-01-13,22,The Dram Shop,118,118,36,9,8
2017-01-14,12,The Dram Shop,20.5,20.5,4,3,2
2017-01-14,13,The Dram Shop,45.25,45.25,9,5,2
2017-01-14,14,The Dram Shop,219,219,26,11,9
2017-01-14,15,The Dram Shop,105.25,104.25,19,12,5
2017-01-14,16,The Dram Shop,219.75,219.75,34,14,9
2017-01-14,17,The Dram Shop,123.25,123.25,22,12,7
2017-01-14,18,The Dram Shop,263.75,263.75,37,14,7
2017-01-14,19,The Dram Shop,133.25,133.25,26,8,6
2017-01-14,20,The Dram Shop,138.5,138.5,26,12,9
2017-01-14,21,The Dram Shop,230.25,221.13,41,25,7
2017-01-14,22,The Dram Shop,53,53,10,5,4
2017-01-15,12,The Dram Shop,66,66,9,2,2
2017-01-15,13,The Dram Shop,27,27,4,3,2
2017-01-15,14,The Dram Shop,139,139,24,9,4
2017-01-15,15,The Dram Shop,305.75,305.75,58,18,10
2017-01-15,16,The Dram Shop,135.5,135.5,24,16,4
2017-01-15,17,The Dram Shop,229,229,40,21,13
2017-01-15,18,The Dram Shop,123.25,123.25,22,7,5
2017-01-15,19,The Dram Shop,56,56,8,4,4
2017-01-16,12,The Dram Shop,83,83,6,2,1
2017-01-16,13,The Dram Shop,95.5,87,15,5,4
2017-01-16,14,The Dram Shop,33.25,26.75,8,5,1
2017-01-16,15,The Dram Shop,74.25,70.25,14,6,4
2017-01-16,16,The Dram Shop,168,133.5,36,22,11
2017-01-16,17,The Dram Shop,345.25,292.25,62,27,13
2017-01-16,18,The Dram Shop,179.75,138.25,36,16,14
2017-01-16,19,The Dram Shop,164.5,133.5,27,15,8
2017-01-16,20,The Dram Shop,182,127.25,32,15,8
2017-01-16,21,The Dram Shop,110.5,81,19,10,7
2017-01-16,22,The Dram Shop,12,12,1,1,0
2017-01-17,12,The Dram Shop,26,0,3,1,0
2017-01-17,14,The Dram Shop,11,11,3,2,1
2017-01-17,15,The Dram Shop,28.25,28.25,7,6,1
2017-01-17,16,The Dram Shop,81.25,81.25,14,11,2
2017-01-17,17,The Dram Shop,154.5,154.5,30,14,10
2017-01-17,18,The Dram Shop,266.5,264,46,23,19
2017-01-17,19,The Dram Shop,166,166,10,8,3
2017-01-17,20,The Dram Shop,188,183.5,33,16,9
2017-01-17,21,The Dram Shop,186,186,29,14,14
2017-01-18,13,The Dram Shop,4.5,4.5,1,1,0
2017-01-18,14,The Dram Shop,39.5,39.5,8,5,2
2017-01-18,15,The Dram Shop,18,18,4,4,0
2017-01-18,16,The Dram Shop,153.5,153.5,22,13,9
2017-01-18,17,The Dram Shop,316,316,46,21,18
2017-01-18,18,The Dram Shop,213.25,208.25,39,18,12
2017-01-18,19,The Dram Shop,715,676.8,63,28,20
2017-01-18,20,The Dram Shop,198.5,184.35,26,11,8
2017-01-18,21,The Dram Shop,130,127.5,23,10,4
2017-01-19,12,The Dram Shop,28.5,28.5,4,2,2
2017-01-19,13,The Dram Shop,11,11,1,1,1
2017-01-19,14,The Dram Shop,72,72,8,3,2
2017-01-19,15,The Dram Shop,75.25,75.25,16,9,3
2017-01-19,16,The Dram Shop,158.75,158.75,33,14,7
2017-01-19,17,The Dram Shop,436.5,436.5,70,27,17
2017-01-19,18,The Dram Shop,247.25,247.25,45,22,12
2017-01-19,19,The Dram Shop,332.5,332.5,54,24,14
2017-01-19,20,The Dram Shop,320.75,320.75,56,23,19
2017-01-19,21,The Dram Shop,276.5,264.88,47,20,12
2017-01-20,12,The Dram Shop,84.5,84.5,9,6,4
2017-01-20,13,The Dram Shop,23,23,3,3,3
2017-01-20,14,The Dram Shop,64.75,62,12,6,4
2017-01-20,15,The Dram Shop,185,185,23,12,6
2017-01-20,16,The Dram Shop,315.5,310.5,51,27,17
2017-01-20,17,The Dram Shop,401.75,401.75,72,37,19
2017-01-20,18,The Dram Shop,468.75,468.75,77,32,18
2017-01-20,19,The Dram Shop,405.75,402.75,75,30,21
2017-01-20,20,The Dram Shop,255.5,250.5,49,25,16
2017-01-20,21,The Dram Shop,352.5,352.5,62,26,19
2017-01-20,22,The Dram Shop,283.25,133.75,52,11,7
2017-01-21,12,The Dram Shop,67.25,67.25,11,6,3
2017-01-21,13,The Dram Shop,73,73,10,6,2
2017-01-21,14,The Dram Shop,58.25,58.25,11,5,3
2017-01-21,15,The Dram Shop,92.75,92.75,14,8,6
2017-01-21,16,The Dram Shop,211.5,211.5,35,17,10
2017-01-21,17,The Dram Shop,210,210,32,19,9
2017-01-21,18,The Dram Shop,439.25,439.25,69,32,17
2017-01-21,19,The Dram Shop,377.25,377.25,53,27,22
2017-01-21,20,The Dram Shop,232.75,232.75,35,16,13
2017-01-21,21,The Dram Shop,212.5,212.5,34,15,12
2017-01-21,22,The Dram Shop,59.5,59.5,14,4,2
2017-01-22,12,The Dram Shop,101.5,101.5,10,7,5
2017-01-22,13,The Dram Shop,78.25,78.25,9,5,3
2017-01-22,14,The Dram Shop,44,44,4,4,2
2017-01-22,15,The Dram Shop,52.25,52.25,9,6,2
2017-01-22,16,The Dram Shop,91.5,91.5,14,9,3
2017-01-22,17,The Dram Shop,259.5,259.5,49,25,18
2017-01-22,18,The Dram Shop,213,213,45,18,13
2017-01-22,19,The Dram Shop,102.5,102.5,18,7,6
2017-01-23,12,The Dram Shop,106.5,9,5,2,0
2017-01-23,13,The Dram Shop,51.25,41.75,15,6,3
2017-01-23,14,The Dram Shop,14,9,3,1,1
2017-01-23,15,The Dram Shop,130,108,19,14,4
2017-01-23,16,The Dram Shop,210.5,170.5,38,20,11
2017-01-23,17,The Dram Shop,239.5,198.5,34,25,12
2017-01-23,18,The Dram Shop,159.5,113,33,17,14
2017-01-23,19,The Dram Shop,196,155.5,36,18,9
2017-01-23,20,The Dram Shop,85.5,76.5,13,9,3
2017-01-23,21,The Dram Shop,185,135,33,11,9
2017-01-23,22,The Dram Shop,52.5,38,11,4,4
2017-01-24,9,The Dram Shop,12,12,1,1,1
2017-01-24,13,The Dram Shop,12,12,1,1,1
2017-01-24,14,The Dram Shop,17.5,17.5,2,2,1
2017-01-24,15,The Dram Shop,47,47,10,5,3
2017-01-24,16,The Dram Shop,47,47,9,5,3
2017-01-24,17,The Dram Shop,186,182,32,15,11
2017-01-24,18,The Dram Shop,134,134,23,9,6
2017-01-24,19,The Dram Shop,153.25,153.25,20,12,7
2017-01-24,20,The Dram Shop,240,230.4,29,15,12
2017-01-24,21,The Dram Shop,225.25,225.25,39,17,12
2017-01-24,22,The Dram Shop,57.5,57.5,12,4,4
2017-01-25,13,The Dram Shop,53,47.5,8,4,3
2017-01-25,14,The Dram Shop,25.75,17.75,4,3,1
2017-01-25,15,The Dram Shop,131.5,131.5,17,9,7
2017-01-25,16,The Dram Shop,94,94,18,8,6
2017-01-25,17,The Dram Shop,291.25,291.25,47,25,14
2017-01-25,18,The Dram Shop,294,289.5,51,27,17
2017-01-25,19,The Dram Shop,426,414,71,25,19
2017-01-25,20,The Dram Shop,194.5,194.5,31,15,11
2017-01-25,21,The Dram Shop,77,77,16,8,6
2017-01-25,22,The Dram Shop,104.5,104.5,18,1,1
2017-01-26,11,The Dram Shop,64,64,1,1,1
2017-01-26,12,The Dram Shop,24,24,3,3,1
2017-01-26,13,The Dram Shop,40.75,40.75,4,3,1
2017-01-26,14,The Dram Shop,18,18,4,2,2
2017-01-26,15,The Dram Shop,58.25,58.25,8,6,1
2017-01-26,16,The Dram Shop,102.75,102.75,18,13,6
2017-01-26,17,The Dram Shop,466.5,463.5,62,27,18
2017-01-26,18,The Dram Shop,186.5,186.5,36,27,14
2017-01-26,19,The Dram Shop,210,200,39,25,16
2017-01-26,20,The Dram Shop,245.5,221,48,25,13
2017-01-26,21,The Dram Shop,431.5,165.5,74,17,10
2017-01-26,22,The Dram Shop,10.5,10.5,3,1,0
2017-01-27,12,The Dram Shop,34.5,34.5,4,2,2
2017-01-27,13,The Dram Shop,16.5,16.5,3,2,2
2017-01-27,14,The Dram Shop,24.25,24.25,6,4,0
2017-01-27,15,The Dram Shop,127.5,127.5,21,11,4
2017-01-27,16,The Dram Shop,325,313.13,49,24,9
2017-01-27,17,The Dram Shop,590.25,585.25,108,39,28
2017-01-27,18,The Dram Shop,325.5,325.5,57,34,18
2017-01-27,19,The Dram Shop,417,414,77,35,24
2017-01-27,20,The Dram Shop,276.75,271.25,52,27,16
2017-01-27,21,The Dram Shop,396.75,391.75,73,33,21
2017-01-27,22,The Dram Shop,190.5,172.25,29,13,10
2017-01-28,12,The Dram Shop,38.5,24.75,5,2,0
2017-01-28,13,The Dram Shop,85.25,85.25,16,6,1
2017-01-28,14,The Dram Shop,121.5,121.5,18,8,5
2017-01-28,15,The Dram Shop,205.75,205.75,34,15,8
2017-01-28,16,The Dram Shop,397.25,393.5,68,33,24
2017-01-28,17,The Dram Shop,451,443.75,69,31,20
2017-01-28,18,The Dram Shop,454.75,454.75,79,30,18
2017-01-28,19,The Dram Shop,245.25,245.25,45,20,12
2017-01-28,20,The Dram Shop,98.25,98.25,18,7,6
2017-01-28,21,The Dram Shop,252.25,247.25,47,17,13
2017-01-28,22,The Dram Shop,67.5,67.5,10,4,3
2017-01-29,12,The Dram Shop,11,11,1,1,1
2017-01-29,13,The Dram Shop,11.5,11.5,2,1,0
2017-01-29,14,The Dram Shop,107.5,107.5,13,8,1
2017-01-29,15,The Dram Shop,128.5,128.5,25,12,5
2017-01-29,16,The Dram Shop,226.5,226.5,38,22,10
2017-01-29,17,The Dram Shop,160.75,160.75,31,12,10
2017-01-29,18,The Dram Shop,245,245,49,21,18
2017-01-29,19,The Dram Shop,49,49,11,3,3
2017-01-30,13,The Dram Shop,12,9,2,1,1
2017-01-30,14,The Dram Shop,69,52,13,6,6
2017-01-30,15,The Dram Shop,14.5,9,2,2,1
2017-01-30,16,The Dram Shop,143.75,124.25,25,15,7
2017-01-30,17,The Dram Shop,428.75,322.75,79,37,22
2017-01-30,18,The Dram Shop,320.25,234.25,61,26,18
2017-01-30,19,The Dram Shop,159.5,112,31,18,9
2017-01-30,20,The Dram Shop,113,88.5,21,10,7
2017-01-30,21,The Dram Shop,187.25,134.75,41,16,14
2017-01-30,22,The Dram Shop,11,11,2,1,1
2017-01-31,12,The Dram Shop,52,52,2,2,2
2017-01-31,14,The Dram Shop,35.75,30.75,7,6,2
2017-01-31,16,The Dram Shop,77,77,13,6,5
2017-01-31,17,The Dram Shop,196.75,176.75,26,15,7
2017-01-31,18,The Dram Shop,186.5,176.5,28,15,8
2017-01-31,19,The Dram Shop,97.5,82.5,16,12,4
2017-01-31,20,The Dram Shop,118,118,22,11,8
2017-01-31,21,The Dram Shop,68,68,13,5,5
2017-02-01,12,The Dram Shop,42.5,42.5,3,2,0
2017-02-01,13,The Dram Shop,18.5,18.5,4,3,2
2017-02-01,14,The Dram Shop,82.5,82.5,4,3,2
2017-02-01,15,The Dram Shop,83.25,83.25,17,9,7
2017-02-01,16,The Dram Shop,106,106,21,14,6
2017-02-01,17,The Dram Shop,225,225,41,28,13
2017-02-01,18,The Dram Shop,132.5,132.5,25,17,7
2017-02-01,19,The Dram Shop,221.75,221.75,38,19,6
2017-02-01,20,The Dram Shop,208,208,41,20,12
2017-02-01,21,The Dram Shop,83,83,17,6,5
2017-02-02,12,The Dram Shop,43,43,2,2,1
2017-02-02,13,The Dram Shop,37,37,6,3,1
2017-02-02,14,The Dram Shop,55.5,55.5,7,5,3
2017-02-02,15,The Dram Shop,35,35,5,4,3
2017-02-02,16,The Dram Shop,94.5,94.5,18,11,2
2017-02-02,17,The Dram Shop,202,200.5,30,18,9
2017-02-02,18,The Dram Shop,345.75,345.75,42,22,11
2017-02-02,19,The Dram Shop,252,252,43,21,13
2017-02-02,20,The Dram Shop,262,262,47,30,18
2017-02-02,21,The Dram Shop,362.5,362.5,68,30,21
2017-02-02,22,The Dram Shop,100.5,100.5,20,7,7
2017-02-03,12,The Dram Shop,13.5,13.5,2,2,1
2017-02-03,13,The Dram Shop,76.75,76.75,8,6,3
2017-02-03,14,The Dram Shop,130.5,130.5,17,10,3
2017-02-03,15,The Dram Shop,100,100,16,11,9
2017-02-03,16,The Dram Shop,198.5,198.5,35,16,11
2017-02-03,17,The Dram Shop,418.75,418.75,71,34,24
2017-02-03,18,The Dram Shop,503.5,503.5,81,40,31
2017-02-03,19,The Dram Shop,451.25,451.25,73,26,19
2017-02-03,20,The Dram Shop,267,267,51,28,15
2017-02-03,21,The Dram Shop,242,242,46,25,18
2017-02-03,22,The Dram Shop,39.5,39.5,8,2,2
2017-02-04,13,The Dram Shop,132.75,132.75,18,7,3
2017-02-04,14,The Dram Shop,116,116,15,9,2
2017-02-04,15,The Dram Shop,126,126,18,9,6
2017-02-04,16,The Dram Shop,174.5,174.5,20,14,8
2017-02-04,17,The Dram Shop,282.5,282.5,40,19,14
2017-02-04,18,The Dram Shop,409.5,409.5,68,30,18
2017-02-04,19,The Dram Shop,263,263,43,16,8
2017-02-04,20,The Dram Shop,170,170,36,18,12
2017-02-04,21,The Dram Shop,233,233,51,25,15
2017-02-04,22,The Dram Shop,124,124,23,8,7
2017-02-05,12,The Dram Shop,91.5,91.5,5,4,2
2017-02-05,13,The Dram Shop,183,183,16,8,6
2017-02-05,14,The Dram Shop,221.75,211.25,28,10,6
2017-02-05,15,The Dram Shop,229,226.75,37,14,10
2017-02-05,16,The Dram Shop,101.75,101.75,13,9,4
2017-02-05,17,The Dram Shop,85.5,85.5,16,7,3
2017-02-05,18,The Dram Shop,141.25,131.5,25,9,7
2017-02-05,19,The Dram Shop,20,20,3,1,1
2017-02-06,12,The Dram Shop,44.5,44.5,4,2,2
2017-02-06,13,The Dram Shop,5,3,3,3,1
2017-02-06,14,The Dram Shop,83.5,67,9,4,3
2017-02-06,15,The Dram Shop,60,60,3,3,2
2017-02-06,16,The Dram Shop,114.5,105,12,8,3
2017-02-06,17,The Dram Shop,85,72,14,9,6
2017-02-06,18,The Dram Shop,148.25,117,21,9,6
2017-02-06,19,The Dram Shop,275.5,200,60,32,20
2017-02-06,20,The Dram Shop,157.5,128.5,27,12,9
2017-02-06,21,The Dram Shop,82.5,61,15,5,2
2017-02-07,12,The Dram Shop,4.5,4.5,1,1,1
2017-02-07,13,The Dram Shop,56.75,48.75,8,3,2
2017-02-07,14,The Dram Shop,8,8,1,1,1
2017-02-07,15,The Dram Shop,91,83,12,9,2
2017-02-07,16,The Dram Shop,89,77,15,12,4
2017-02-07,17,The Dram Shop,229.75,229.75,37,15,4
2017-02-07,18,The Dram Shop,123,108.25,21,11,7
2017-02-07,19,The Dram Shop,268.75,252.75,50,23,14
2017-02-07,20,The Dram Shop,195,191,30,13,12
2017-02-07,21,The Dram Shop,164.5,164.5,38,12,9
2017-02-07,22,The Dram Shop,9,9,2,2,0
2017-02-08,12,The Dram Shop,51,51,3,2,2
2017-02-08,14,The Dram Shop,29.5,29.5,6,2,1
2017-02-08,15,The Dram Shop,15,15,3,2,1
2017-02-08,16,The Dram Shop,91,76,17,12,6
2017-02-08,17,The Dram Shop,161,161,23,15,9
2017-02-08,18,The Dram Shop,210.75,210.75,43,24,14
2017-02-08,19,The Dram Shop,136.25,131.75,30,15,11
2017-02-08,20,The Dram Shop,114.5,114.5,22,8,6
2017-02-08,21,The Dram Shop,86,86,18,7,7
2017-02-08,22,The Dram Shop,48,43.75,5,3,2
2017-02-09,14,The Dram Shop,4,4,1,1,1
2017-02-09,15,The Dram Shop,31,31,4,2,2
2017-02-09,16,The Dram Shop,117.5,117.5,23,13,9
2017-02-09,17,The Dram Shop,250.75,245.75,40,21,15
2017-02-09,18,The Dram Shop,339,333,51,20,15
2017-02-09,19,The Dram Shop,203.5,203.5,39,20,14
2017-02-09,20,The Dram Shop,332.5,327.5,54,19,13
2017-02-09,21,The Dram Shop,181,181,34,14,13
2017-02-09,22,The Dram Shop,56,49.5,11,4,3
2017-02-10,12,The Dram Shop,27,27,2,1,1
2017-02-10,13,The Dram Shop,10.5,10.5,2,1,1
2017-02-10,14,The Dram Shop,108.25,100.25,13,6,5
2017-02-10,15,The Dram Shop,186.75,186.75,25,13,11
2017-02-10,16,The Dram Shop,177.25,177.25,28,18,4
2017-02-10,17,The Dram Shop,556,542,93,41,28
2017-02-10,18,The Dram Shop,455.25,392.62,76,33,21
2017-02-10,19,The Dram Shop,342.5,342.5,53,26,14
2017-02-10,20,The Dram Shop,313.25,313.25,54,28,15
2017-02-10,21,The Dram Shop,306.5,306.5,58,31,24
2017-02-10,22,The Dram Shop,41.5,41.5,7,4,3
2017-02-11,12,The Dram Shop,15,15,3,2,0
2017-02-11,13,The Dram Shop,228.5,228.5,24,14,9
2017-02-11,14,The Dram Shop,226,226,36,16,9
2017-02-11,15,The Dram Shop,113,113,23,14,7
2017-02-11,16,The Dram Shop,330,330,56,28,10
2017-02-11,17,The Dram Shop,430,430,77,34,18
2017-02-11,18,The Dram Shop,402.25,386.75,69,35,19
2017-02-11,19,The Dram Shop,295,295,53,30,16
2017-02-11,20,The Dram Shop,171,171,42,23,7
2017-02-11,21,The Dram Shop,185.5,185.5,35,15,11
2017-02-11,22,The Dram Shop,134.25,103.75,26,7,6
2017-02-12,12,The Dram Shop,143,143,8,5,4
2017-02-12,13,The Dram Shop,67,67,12,4,4
2017-02-12,14,The Dram Shop,47.5,47.5,10,5,4
2017-02-12,15,The Dram Shop,134,131.25,25,13,7
2017-02-12,16,The Dram Shop,148.5,148.5,23,11,6
2017-02-12,17,The Dram Shop,144.25,144.25,27,14,6
2017-02-12,18,The Dram Shop,95,92.5,16,8,4
2017-02-12,19,The Dram Shop,106,92.25,17,7,7
2017-02-13,12,The Dram Shop,35.5,35.5,3,2,2
2017-02-13,13,The Dram Shop,22.5,15,5,2,1
2017-02-13,14,The Dram Shop,76.5,57.5,15,3,3
2017-02-13,15,The Dram Shop,78.75,69.75,13,10,3
2017-02-13,16,The Dram Shop,261.25,241.75,30,17,10
2017-02-13,17,The Dram Shop,345,255.5,64,33,23
2017-02-13,18,The Dram Shop,248.75,206.25,41,19,15
2017-02-13,19,The Dram Shop,220.75,183.75,36,19,14
2017-02-13,20,The Dram Shop,192,150,32,11,8
2017-02-13,21,The Dram Shop,88.25,58.5,21,5,3
2017-02-14,12,The Dram Shop,34,34,3,3,1
2017-02-14,13,The Dram Shop,36,36,5,3,3
2017-02-14,14,The Dram Shop,60.5,60.5,10,6,2
2017-02-14,15,The Dram Shop,54,49,10,9,3
2017-02-14,16,The Dram Shop,109.5,106.5,22,12,8
2017-02-14,17,The Dram Shop,235.25,210.25,43,23,13
2017-02-14,18,The Dram Shop,110,110,19,12,6
2017-02-14,19,The Dram Shop,1094,995.7,64,29,18
2017-02-14,20,The Dram Shop,403.75,381.25,47,23,18
2017-02-14,21,The Dram Shop,104.25,104.25,13,5,4
2017-02-15,12,The Dram Shop,6,6,1,1,0
2017-02-15,13,The Dram Shop,8,8,1,1,0
2017-02-15,14,The Dram Shop,5,5,1,1,0
2017-02-15,15,The Dram Shop,35.5,35.5,8,4,3
2017-02-15,16,The Dram Shop,97,93,16,9,3
2017-02-15,17,The Dram Shop,415,412.75,56,28,20
2017-02-15,18,The Dram Shop,282.25,278,55,25,16
2017-02-15,19,The Dram Shop,108,108,17,12,7
2017-02-15,20,The Dram Shop,201.75,201.75,34,14,7
2017-02-15,21,The Dram Shop,246.5,246.5,47,18,12
2017-02-15,22,The Dram Shop,20,20,1,1,1
2017-02-16,13,The Dram Shop,48,48,9,4,3
2017-02-16,14,The Dram Shop,58,58,7,4,4
2017-02-16,15,The Dram Shop,58.25,52.25,8,5,3
2017-02-16,16,The Dram Shop,115,115,25,19,11
2017-02-16,17,The Dram Shop,215.75,215.75,41,23,12
2017-02-16,18,The Dram Shop,178.75,178.75,27,14,7
2017-02-16,19,The Dram Shop,273.25,273.25,44,23,18
2017-02-16,20,The Dram Shop,180.5,180.5,37,18,11
2017-02-16,21,The Dram Shop,254.5,254.5,41,21,15
2017-02-17,13,The Dram Shop,15,15,3,3,0
2017-02-17,14,The Dram Shop,93.5,93.5,7,4,2
2017-02-17,15,The Dram Shop,85,85,13,6,2
2017-02-17,16,The Dram Shop,313,313,53,30,17
2017-02-17,17,The Dram Shop,558,558,89,45,31
2017-02-17,18,The Dram Shop,575,575,101,52,20
2017-02-17,19,The Dram Shop,335,335,62,28,17
2017-02-17,20,The Dram Shop,397.25,397.25,67,42,27
2017-02-17,21,The Dram Shop,382.75,376.5,67,35,25
2017-02-17,22,The Dram Shop,15.5,15.5,2,1,1
2017-02-18,12,The Dram Shop,77.25,77.25,7,3,2
2017-02-18,13,The Dram Shop,219,219,28,15,8
2017-02-18,14,The Dram Shop,205,205,30,15,10
2017-02-18,15,The Dram Shop,487.5,487.5,50,22,15
2017-02-18,16,The Dram Shop,305,294.5,59,28,17
2017-02-18,17,The Dram Shop,305.75,305.75,64,24,13
2017-02-18,18,The Dram Shop,448.5,448.5,75,29,21
2017-02-18,19,The Dram Shop,341.5,332.5,46,20,13
2017-02-18,20,The Dram Shop,213.5,213.5,30,16,13
2017-02-18,21,The Dram Shop,311,307,49,20,15
2017-02-18,22,The Dram Shop,60,51.25,9,3,3
2017-02-19,12,The Dram Shop,22.25,22.25,4,2,2
2017-02-19,13,The Dram Shop,14.5,14.5,4,3,1
2017-02-19,14,The Dram Shop,103.5,103.5,16,10,4
2017-02-19,15,The Dram Shop,166.5,166.5,30,16,10
2017-02-19,16,The Dram Shop,354.25,354.25,55,27,22
2017-02-19,17,The Dram Shop,241.5,229.5,34,14,13
2017-02-19,18,The Dram Shop,245,234.95,37,20,16
2017-02-19,19,The Dram Shop,44.5,44.5,9,4,1
2017-02-20,13,The Dram Shop,44.5,43,8,6,2
2017-02-20,14,The Dram Shop,89,72,15,8,6
2017-02-20,15,The Dram Shop,80.25,70.75,11,7,2
2017-02-20,16,The Dram Shop,130.75,104.75,23,15,7
2017-02-20,17,The Dram Shop,244.75,186.75,49,29,15
2017-02-20,18,The Dram Shop,285.5,213.5,53,30,19
2017-02-20,19,The Dram Shop,271.25,205.25,50,21,11
2017-02-20,20,The Dram Shop,77,53.5,16,5,3
2017-02-20,21,The Dram Shop,101,68,18,6,6
2017-02-20,22,The Dram Shop,103,72,19,4,4
2017-02-21,12,The Dram Shop,9,9,1,1,0
2017-02-21,13,The Dram Shop,44.5,44.5,7,3,1
2017-02-21,14,The Dram Shop,15.5,15.5,2,2,0
2017-02-21,15,The Dram Shop,17,17,2,1,0
2017-02-21,16,The Dram Shop,109.25,109.25,9,7,3
2017-02-21,17,The Dram Shop,274,269.25,39,22,14
2017-02-21,18,The Dram Shop,222,204.25,47,22,13
2017-02-21,19,The Dram Shop,260.25,248.25,45,21,14
2017-02-21,20,The Dram Shop,209,177.5,37,18,10
2017-02-21,21,The Dram Shop,142.5,138.5,26,12,11
2017-02-21,22,The Dram Shop,10.5,10.5,2,1,0
2017-02-22,12,The Dram Shop,11.5,11.5,2,2,0
2017-02-22,13,The Dram Shop,47,47,8,5,2
2017-02-22,14,The Dram Shop,85,85,6,3,3
2017-02-22,15,The Dram Shop,73.75,73.75,15,6,3
2017-02-22,16,The Dram Shop,86.5,86.5,16,10,5
2017-02-22,17,The Dram Shop,132.5,132.5,35,14,9
2017-02-22,18,The Dram Shop,246.25,233,44,21,15
2017-02-22,19,The Dram Shop,403.75,403.75,60,25,16
2017-02-22,20,The Dram Shop,187.5,187.5,37,18,11
2017-02-22,21,The Dram Shop,289.5,284.5,46,19,18
2017-02-23,13,The Dram Shop,6,6,1,1,0
2017-02-23,14,The Dram Shop,60.5,60.5,11,4,3
2017-02-23,15,The Dram Shop,118,118,14,7,4
2017-02-23,16,The Dram Shop,134.5,134.5,23,19,11
2017-02-23,17,The Dram Shop,293.25,285.75,48,29,25
2017-02-23,18,The Dram Shop,271.5,266.5,39,19,10
2017-02-23,19,The Dram Shop,253.25,244.25,44,19,15
2017-02-23,20,The Dram Shop,194,189,31,13,9
2017-02-23,21,The Dram Shop,184.5,180,33,14,10
2017-02-23,22,The Dram Shop,110,110,20,7,7
2017-02-24,12,The Dram Shop,9.5,9.5,2,1,0
2017-02-24,13,The Dram Shop,18.5,18.5,4,1,1
2017-02-24,14,The Dram Shop,114,110.1,15,6,4
2017-02-24,15,The Dram Shop,156.75,156.75,24,13,6
2017-02-24,16,The Dram Shop,304,304,53,31,17
2017-02-24,17,The Dram Shop,598.5,593.5,103,51,29
2017-02-24,18,The Dram Shop,516.25,516.25,93,38,26
2017-02-24,19,The Dram Shop,256.75,245.69,61,24,14
2017-02-24,20,The Dram Shop,287,283.4,50,29,14
